,importance score
FO538757.2,0.027887708881913602
AP006222.2,0.0048827241710772615
RP11-206L10.9,0.10543458419935656
FAM41C,0.11708844022741403
NOC2L,0.022158180339780672
ISG15,0.27920881837936645
TNFRSF18,0.24644088325584743
TNFRSF4,0.1947776821406357
SDF4,0.12330445169179538
B3GALT6,0.39503162585785273
UBE2J2,0.23852928514295635
ACAP3,0.18095399993081399
PUSL1,0.029740315170990322
CPSF3L,0.0418390315786563
CPTP,0.01915895159780876
AURKAIP1,0.05094269782338674
CCNL2,0.2513348260549159
MRPL20,0.08410997178430908
ATAD3B,0.2242500702479608
ATAD3A,0.14697545292690453
SSU72,0.10259388251864657
RP5-832C2.5,0.3060863042468856
C1orf233,0.02208264458362208
RP11-345P4.9,0.404031778195614
MIB2,0.3030571219126137
CDK11B,0.49699260298099945
SLC35E2B,0.7829662740853109
CDK11A,0.195444275193266
NADK,0.040716419706269144
GNB1,0.09039009382488639
FAAP20,0.19136320426235454
SKI,0.20239237197632065
RER1,0.23054891746614728
PEX10,0.16145087452808912
RP3-395M20.12,0.10211422164818884
TNFRSF14,0.25951723607884003
FAM213B,0.06854347111255697
TPRG1L,0.16015948504332506
WRAP73,0.3159594901364647
TP73-AS1,0.06526671468156592
SMIM1,0.0756987161104413
LRRC47,0.02342223797984109
CEP104,0.08629150248465324
C1orf174,0.05925051281011043
KCNAB2,0.1743516726620801
RPL22,0.5323690450248476
ICMT,0.08435424381377248
ACOT7,0.09242275554222996
TNFRSF25,0.2799722062484227
NOL9,0.29999366182995235
ZBTB48,0.027290199830243132
KLHL21,0.16185607381826242
THAP3,0.0797671151019547
DNAJC11,0.010292124834659314
CAMTA1,0.2783717270324794
VAMP3,0.010940463593891399
UTS2,0.019644557128514296
PARK7,0.20688688782238426
RERE,0.2464413490242177
ENO1,0.0782756156372898
H6PD,0.2333889838950501
SLC25A33,0.036150016669430254
PIK3CD,0.0035205592117396366
CLSTN1,0.20994731511289935
CTNNBIP1,0.024059918009923294
LZIC,0.05120101268097353
NMNAT1,0.06632226856857659
RBP7,0.5106100002514291
UBE4B,0.09116123245356328
KIF1B,0.030931686164669757
PGD,0.07914465983090112
APITD1,0.247425601847501
DFFA,0.07648167297442841
PEX14,0.16166053125835683
TARDBP,0.2098016009669543
SRM,0.45349537593912026
EXOSC10,0.06927396366740003
MTOR,0.03520276151451704
UBIAD1,0.04865727792279352
FBXO44,0.06165790620065369
FBXO6,0.07538875346942091
MAD2L2,0.49584831415808983
AGTRAP,0.171453663156509
MTHFR,0.05844390792710874
KIAA2013,0.030950565034678475
PLOD1,0.05543432826461422
MFN2,0.09618764053492412
MIIP,0.04281567965660232
TNFRSF1B,0.03732839593631685
VPS13D,0.05126155288879045
DHRS3,0.04576035121694357
PRDM2,0.040669894793884595
EFHD2,0.32437530507896606
CASP9,0.3162690850821548
DNAJC16,0.029563577081228413
AGMAT,0.03865837947232648
DDI2,0.11182832151615106
PLEKHM2,0.015224238092007545
UQCRHL,0.16522356875743674
FLJ37453,0.39476828223769483
SPEN,0.032131157952021115
ZBTB17,0.10179864950441536
ARHGEF19,0.10001871362445508
FBXO42,0.17974004890671053
SZRD1,0.32385064307450795
NECAP2,0.10683199343327482
CROCC,0.0011414639681666208
RP11-108M9.4,0.2073281850197408
ATP13A2,0.10183630856604813
SDHB,0.11504954085041513
PADI2,0.2368799098788294
PADI4,0.02038867076427439
RCC2,0.08299452349908733
UBR4,0.07432434824936565
EMC1,0.21482087286402593
MRTO4,0.04829405805855739
AKR7A2,0.24547346466219472
PQLC2,0.1686449984410711
CAPZB,0.8938930152201898
MINOS1,0.17550438290134526
NBL1,0.008905049293721731
TMCO4,0.02198372201196759
MUL1,0.44494411876121315
CDA,0.01613898734359516
PINK1,0.09621669323044242
DDOST,0.3099787012827102
HP1BP3,0.05681049334212806
EIF4G3,0.08975302028008628
ECE1,0.01225297830593503
USP48,0.23780126165029436
LINC00339,0.5336384480355576
CDC42,0.1975858547526628
KDM1A,0.10526960791881758
LUZP1,0.18977418378726016
HNRNPR,0.37314638516212645
TCEA3,0.020097574189277816
ID3,0.17836196735623283
MDS2,0.04732712793717374
RPL11,0.49738731674743364
TCEB3,0.014076537536813056
TCEB3-AS1,0.06600935520290864
PITHD1,0.033996933369428085
LYPLA2,0.09783403523937445
GALE,0.04506307578493946
HMGCL,0.02981739717122645
FUCA1,0.646622378824546
CNR2,0.17580310094820337
PNRC2,0.20711066450508023
SRSF10,0.019719342229327
NIPAL3,0.3376855547630264
RCAN3,0.10978403251568239
RP4-594I10.3,0.023768827027459454
SRRM1,0.00704885133686117
CLIC4,0.19468852736624534
RUNX3,0.10389235936794637
