,importance score
FO538757.2,0.03503695020843099
AP006222.2,0.0044514940757809165
RP11-206L10.9,0.26224733480923595
FAM41C,0.08028443681051407
NOC2L,0.029652573125593256
ISG15,0.02196161522267405
TNFRSF18,0.37469430519362046
TNFRSF4,0.3449936932543978
SDF4,0.025093881992138207
B3GALT6,0.0752412768881759
UBE2J2,0.0654965084717605
ACAP3,0.14158013094471764
PUSL1,0.031318863870319576
CPSF3L,0.06912100801216473
CPTP,0.014118212527167282
AURKAIP1,0.04858707950808673
CCNL2,0.031236641064001786
MRPL20,0.20693685316993443
ATAD3B,0.2419283622901478
ATAD3A,0.07344075065880765
SSU72,0.031593911660329266
RP5-832C2.5,0.07827380875828485
C1orf233,0.09357787038558509
RP11-345P4.9,0.05211582318040471
MIB2,0.1223051557276242
CDK11B,0.2789312391085618
SLC35E2B,0.2779737429903403
CDK11A,0.22939190680433086
NADK,0.0332520504381365
GNB1,0.1620416927507526
FAAP20,0.05756697266985924
SKI,0.21068180951458146
RER1,0.016061089337866506
PEX10,0.09360844585601925
RP3-395M20.12,0.09364917763129463
TNFRSF14,0.14455198482645992
FAM213B,0.03696601959213124
TPRG1L,0.015678095150839403
WRAP73,0.16975715196997035
TP73-AS1,0.023135507309468874
SMIM1,0.12995227777804041
LRRC47,0.06105118676917015
CEP104,0.07018023685201598
C1orf174,0.028724384499249113
KCNAB2,0.1069164210018297
RPL22,0.780127378186771
ICMT,0.165379055333305
ACOT7,0.10454311023144215
TNFRSF25,0.08806550429800476
NOL9,0.15744075342363006
ZBTB48,0.05169558451593461
KLHL21,0.21023864796584124
THAP3,0.10121635625245806
DNAJC11,0.018472498228648004
CAMTA1,0.04674204266060592
VAMP3,0.017814867226199394
UTS2,0.005389118724668382
PARK7,0.08199246722430616
RERE,0.1433528840479101
ENO1,0.17262594570804238
H6PD,0.08013963349856137
SLC25A33,0.01831653197903486
PIK3CD,0.0015979701002854136
CLSTN1,0.07298251920190695
CTNNBIP1,0.28133258170120445
LZIC,0.03724249064611332
NMNAT1,0.04588261835596955
RBP7,0.10844016831840349
UBE4B,0.011619698498453172
KIF1B,0.06959136579051767
PGD,0.03353987147889488
