,importance score
FO538757.2,0.368066420997513
AP006222.2,0.003975931279719798
RP11-206L10.9,0.07611502897787283
FAM41C,0.1836803153948123
NOC2L,0.037374868317194575
ISG15,0.17992810579155352
TNFRSF18,0.18511808784587103
TNFRSF4,0.37624081787238334
SDF4,0.11494278606157736
B3GALT6,0.07389853366495557
UBE2J2,0.05745938098123281
ACAP3,0.20918914024356336
PUSL1,0.09931390693267649
CPSF3L,0.0397688307654557
CPTP,0.09379057981789385
AURKAIP1,0.03435500417103179
CCNL2,0.23132812661657656
MRPL20,0.10506454800845098
ATAD3B,0.2546750097830961
ATAD3A,0.060082273133149094
SSU72,0.015321007254235958
RP5-832C2.5,0.03789524551579535
C1orf233,0.09036933275267686
RP11-345P4.9,0.4153294861037784
MIB2,0.058620950060159584
CDK11B,0.09453380146749053
SLC35E2B,0.0929722628149174
CDK11A,0.05348017581230507
NADK,0.013106068533998459
GNB1,0.15223075504863762
FAAP20,0.702262292126591
SKI,0.10799252236943079
RER1,0.07846850857268467
PEX10,0.04397053989320612
RP3-395M20.12,0.06625563748184975
TNFRSF14,0.08354279591660697
FAM213B,0.17761249825891803
TPRG1L,0.03745915332826477
WRAP73,0.33787186505980615
TP73-AS1,0.0301260780295817
SMIM1,0.14144788437405983
LRRC47,0.015346215114750653
CEP104,0.04960016861229405
C1orf174,0.10437735700253548
KCNAB2,0.05765534358000507
RPL22,1.734860968287294
ICMT,0.18570717306007217
ACOT7,0.14544177583059073
TNFRSF25,0.111574596434298
NOL9,0.08641995186440875
ZBTB48,0.07996957448389339
KLHL21,0.046073185326796384
THAP3,0.07209440959559643
DNAJC11,0.00982389765934591
CAMTA1,0.276517926582298
VAMP3,0.02734725002769708
UTS2,0.016175965408318272
PARK7,0.17714052438966385
RERE,0.23469144775873718
ENO1,0.08340144726198571
H6PD,0.15139064608529934
SLC25A33,0.14081883427867842
PIK3CD,0.00356827702463759
CLSTN1,0.035814243714772154
CTNNBIP1,0.07666207446431075
LZIC,0.05758112954606174
NMNAT1,0.10091293555870691
RBP7,0.6227858708069317
UBE4B,0.023241915345804103
KIF1B,0.07073736279937008
PGD,0.033107170129876524
APITD1,0.04752762857151046
DFFA,0.08720819485429462
PEX14,0.5430848012654997
TARDBP,0.14807517238506804
SRM,0.4273676741876109
EXOSC10,0.09895709152142255
MTOR,0.19010802378841735
UBIAD1,0.22813910254440015
FBXO44,0.02334931805547249
FBXO6,0.026584859226249567
MAD2L2,0.1873077454025274
AGTRAP,0.04314290725348989
MTHFR,0.22063254763369508
KIAA2013,0.123882257848308
PLOD1,0.04979723102063724
MFN2,0.2735829143710756
MIIP,0.020297763329575547
TNFRSF1B,0.3128038023209219
VPS13D,0.035749567176875885
DHRS3,0.04728740975922751
PRDM2,0.07434441887801671
EFHD2,1.686532899450019
CASP9,0.06951290847083369
DNAJC16,0.02994677561656946
AGMAT,0.15794106406982078
DDI2,0.04739121552374998
PLEKHM2,0.006123246691845268
UQCRHL,0.20814577485411082
FLJ37453,0.1213274865258418
SPEN,0.011440624009551729
ZBTB17,0.24072058313818573
ARHGEF19,0.0667513505157571
FBXO42,0.29405533175820614
SZRD1,0.540375377723619
NECAP2,0.05801142087788034
CROCC,0.006776336231966104
RP11-108M9.4,0.02493279520984442
ATP13A2,0.049022524981386165
SDHB,0.1063905742499717
PADI2,0.03721914126845462
PADI4,0.0860233077279637
RCC2,0.08279972091576827
UBR4,0.3143562236448383
EMC1,0.04081186958719579
MRTO4,0.028312907057120966
AKR7A2,0.12177511054690605
PQLC2,0.239761027537983
CAPZB,0.12133819863187216
MINOS1,0.7833973976361098
NBL1,0.021345250732767284
TMCO4,0.0064291789962382375
MUL1,0.3471174003285135
CDA,0.028923228990526816
PINK1,0.177061735049949
DDOST,0.054561546486971424
HP1BP3,0.07648987414723193
EIF4G3,0.12224099766202133
ECE1,0.06095812468841732
USP48,0.15976137336365154
LINC00339,0.1728521496105278
CDC42,1.0280896878563235
KDM1A,0.12784378055857706
LUZP1,0.058878963716571704
HNRNPR,0.2522186054910498
TCEA3,0.07583003573339188
ID3,0.19932022071678274
MDS2,0.19594614753526884
RPL11,1.7473950947020453
TCEB3,0.04902618064137633
TCEB3-AS1,0.03965116322969646
PITHD1,0.004192759582509001
LYPLA2,0.04593952292467121
GALE,0.04490295792671107
HMGCL,0.16913005099667724
FUCA1,0.07764461603766112
CNR2,0.07198257415275093
PNRC2,0.2574118800754732
SRSF10,0.05088776531769179
NIPAL3,0.16218778430510242
RCAN3,0.13688345878848765
RP4-594I10.3,0.026264231522289676
SRRM1,0.030516734668305033
CLIC4,0.2370928906966091
RUNX3,0.48280076860152843
SYF2,0.043153964894219014
RSRP1,0.15422100406170333
TMEM50A,0.056607486932275394
TMEM57,0.018395080559956783
LDLRAP1,0.30619120480254686
MAN1C1,0.01627438178669843
RP1-187B23.1,0.08250992833575183
SEPN1,0.009742080146801897
MTFR1L,0.15922485349824908
PAQR7,0.06195578892524742
STMN1,0.35199552870684736
PDIK1L,0.05281045432863522
ZNF593,0.09627479783407229
CEP85,0.0013237945978207956
SH3BGRL3,1.292303439839142
UBXN11,0.020102933225617455
CD52,6.570549747376256
DHDDS,0.07493478694615957
HMGN2,0.42485385054826247
RPS6KA1,0.5432955040621609
ARID1A,0.1468114523891293
PIGV,0.06651012241399647
ZDHHC18,0.04755901640707231
GPN2,0.1301424953377222
GPATCH3,0.34621301116413106
NUDC,0.30006694049211197
WDTC1,0.016128523322674296
TMEM222,0.13277347465152364
SYTL1,0.6077856499155414
WASF2,0.056888749844871946
AHDC1,0.09557610645920124
FGR,0.3058616923308909
IFI6,0.05484317947691795
FAM76A,0.03816837029721418
STX12,0.04792126142085382
PPP1R8,0.1033730750990517
THEMIS2,0.26844800177440914
RPA2,0.318805276777127
XKR8,0.04769174314191344
EYA3,0.037049079108912635
PTAFR,0.09192773830738447
DNAJC8,0.07045948734738124
ATPIF1,0.8367580888963707
RP5-1092A3.4,0.44665857322645425
PHACTR4,0.07929162421839941
RCC1,0.2829549958055352
TRNAU1AP,0.015556530248355785
SNHG12,0.01663347051458512
TAF12,0.7006187746212295
GMEB1,0.036774758000706204
YTHDF2,0.06295317737781339
EPB41,0.10391357624242482
SRSF4,0.029256702434727565
MECR,0.22392458850793215
LAPTM5,0.09697113496775867
PUM1,0.04678761693438576
SNRNP40,0.14127313804847322
ZCCHC17,0.04161980348119084
PEF1,0.2688878961938762
PTP4A2,0.8908576303425109
KHDRBS1,0.19751228599067322
TMEM39B,0.013191389263202007
KPNA6,0.04860666615393791
TXLNA,0.011177908798200298
CCDC28B,0.06636952207160597
TMEM234,0.22248601892495684
